id,site_id,wms_url,county,year,location,n_unk_res,n_frk_res,n_oth_res,n_tot_res,crowd_sel,qaqc,p_crd_a,p_s_crd_a
0,d4618e93-b222-5f33-8712-cfe9e0807632,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.74800918-75.93998815---2008,0,0,3,3,other,,100,None
0,756fc1ad-7d2d-572c-8aa6-651dd73314d1,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.73098756-76.00392095---2008,0,0,3,3,other,,100,None
0,37536103-a422-5b78-9d25-55668851f3fa,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.71120608-75.65812753---2008,1,0,2,3,other,,66,None
0,d06884f6-7dc4-580f-9c44-1cf744ae235d,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.71429782-75.89052663---2010,0,0,3,3,other,,100,None
0,f7a2977d-2e69-50fe-86a2-801224c4f71a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.91327885-75.80673925---2010,0,0,3,3,other,,100,None
0,d1994fc5-b546-59dc-ad51-8f7f0aadd326,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.73042294-75.87902436---2010,0,0,3,3,other,,100,None
0,ddd532d3-e397-5a0c-b645-b08706d960c7,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.71321544-75.93876859---2010,0,0,3,3,other,,100,None
0,cab94dfd-d633-56e5-b5e0-dce56efe8b0a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.66653842-75.66938095---2010,0,0,3,3,other,,100,None
0,f7a2977d-2e69-50fe-86a2-801224c4f71a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.92097594-75.80642121---2010,0,0,3,3,other,,100,None
0,bfb753ab-2301-5838-b6ed-86109c2f7c38,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.72727673-75.90192652---2010,0,0,3,3,other,,100,None
0,cd847d6e-e50d-5814-bff5-534d6049b4ff,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.701324-75.90433697---2010,0,0,3,3,other,,100,None
0,c8a521df-099d-5b79-8cb0-560ebb36c9d7,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.76568568-76.0751737---2010,0,0,3,3,other,,100,None
0,f2f60b1f-6bcb-56c7-a263-6e97cb489787,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.65596283-76.047893---2010,0,0,3,3,other,,100,None
0,c6c4fc6d-b3ee-5c20-9660-d2b3c2beae3a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.74649546-75.95197587---2010,0,0,3,3,other,,100,None
0,d4618e93-b222-5f33-8712-cfe9e0807632,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.75791332-75.9349894---2010,0,0,3,3,other,,100,None
0,bfb753ab-2301-5838-b6ed-86109c2f7c38,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.72888894-75.90292456---2010,0,0,3,3,other,,100,None
0,c2e4b768-5664-58eb-8d49-6e8942420bf6,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.68479186-75.80408614---2010,0,0,3,3,other,,100,None
0,03ca309a-5b09-5f27-83d9-f6ffad0ef52b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.72095735-76.04991496---2008,0,0,3,3,other,,100,None
0,b55a788e-f054-5039-8554-b20b8bada943,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.69794857-75.8398783---2010,3,0,0,3,unknown,,100,None
0,a890e424-554c-5871-b38c-e1344f8079be,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.90258981-75.95939796---2010,1,0,2,3,other,,66,None
0,a5c26af7-f865-51ae-9100-4962cbe18e98,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.70618939-75.87645378---2010,0,0,3,3,other,,100,None
0,76374ea4-d046-503f-9246-5ed8b9e7c7ee,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.71093954-75.88722623---2010,0,0,3,3,other,,100,None
0,b825adf0-e52b-59cd-bce7-7e69ca73647f,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.71657379-75.87091507---2010,0,0,3,3,other,,100,None
0,b55a788e-f054-5039-8554-b20b8bada943,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.69977177-75.8397538---2010,0,0,3,3,other,,100,None
0,3b3fc808-1d9b-5431-846b-193ad8d827a2,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.72171895-76.06954226---2010,0,0,3,3,other,,100,None
0,8bb5af3a-ce45-55cc-9af3-363ceecbe78d,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.6554941-76.02674464---2010,0,0,3,3,other,,100,None
0,fc6c2fc5-dd79-56f1-a035-a98989c335c5,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.71905261-76.3604783---2010,0,0,3,3,other,,100,None
0,fd3ddbe7-2fef-5af8-a8b5-508b6769a09d,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.73289428-76.83628268---2010,0,0,3,3,other,,100,None
